title,content,url,timestamp,tags
韩国11月货币供应M2月率 0.8%，前值1.00%。,韩国11月货币供应M2月率 0.8%，前值1.00%。,https://finance.sina.com.cn/7x24/2025-01-14/doc-ineexcea2074887.shtml,2025-01-14 11:01:38,"['数据', '国际']"
韩国11月L货币供应月率 0.7%，前值0.40%。,韩国11月L货币供应月率 0.7%，前值0.40%。,https://finance.sina.com.cn/7x24/2025-01-14/doc-ineexcea2074326.shtml,2025-01-14 11:00:39,"['数据', '国际']"
日本钢铁公司：我们仍是能够确保美国钢铁公保持运转、保障高炉运行并保护就业机会的唯一合作伙伴。我们的计划在利益相关者中获得了压倒性的支持。,日本钢铁公司：我们仍是能够确保美国钢铁公保持运转、保障高炉运行并保护就业机会的唯一合作伙伴。我们的计划在利益相关者中获得了压倒性的支持。,,2025-01-14 11:00:15,"['公司', '国际']"
韩国11月L货币供应年率 5.6%，前值由6.1%修正为6.1%。,韩国11月L货币供应年率 5.6%，前值由6.1%修正为6.1%。,https://finance.sina.com.cn/7x24/2025-01-14/doc-ineexcec8848689.shtml,2025-01-14 11:00:12,"['数据', '国际']"
【丹麦外交大臣：我确信乌克兰会出手救格陵兰岛】当地时间13日，正在以色列出访的丹麦外交大臣拉斯穆森与以色列外长吉迪恩·萨尔举行记者会。在提及特朗普提出的领土要求时，记者提问称，乌克兰和丹麦去年达成了为期10年的安全协议，如果美国军事入侵格陵兰岛，乌克兰是否会按照协议向丹麦伸出援手，协助防守格陵兰岛。现场视频显示，拉斯穆森回答说：“我非常肯定，乌克兰和世界上基本上所有国家，都会站出来捍卫基于国际规则的秩序体系，在这个体系中，各国有权拥有自己的领土。话虽如此，我不想与即将上任的特朗普总统发生任何争执。”（环球时报）,【丹麦外交大臣：我确信乌克兰会出手救格陵兰岛】当地时间13日，正在以色列出访的丹麦外交大臣拉斯穆森与以色列外长吉迪恩·萨尔举行记者会。在提及特朗普提出的领土要求时，记者提问称，乌克兰和丹麦去年达成了为期10年的安全协议，如果美国军事入侵格陵兰岛，乌克兰是否会按照协议向丹麦伸出援手，协助防守格陵兰岛。现场视频显示，拉斯穆森回答说：“我非常肯定，乌克兰和世界上基本上所有国家，都会站出来捍卫基于国际规则的秩序体系，在这个体系中，各国有权拥有自己的领土。话虽如此，我不想与即将上任的特朗普总统发生任何争执。”（环球时报）,https://finance.sina.com.cn/7x24/2025-01-14/doc-ineexcef8941479.shtml,2025-01-14 10:59:30,['国际']
市场消息：美国总统拜登将于1月16日接受MSNBC的采访。,市场消息：美国总统拜登将于1月16日接受MSNBC的采访。,https://finance.sina.com.cn/7x24/2025-01-14/doc-ineexcea2073340.shtml,2025-01-14 10:57:41,['国际']
【日本九州地震多地震感明显 部分新干线一度停运】日本九州地区宫崎县13日晚发生6.9级地震，震源深度30公里，多地震感明显。目前，地震相关的海啸预警已解除。据日本广播协会报道，地震发生后，九州境内高锅至田野区间的日丰本线、田吉至宫崎机场区间的宫崎机场线等新干线线路暂时停运。此外，九州新干线为确保安全，目前在熊本至新八代区间减速运行。日本原子能规制委员会在地震后表示，鹿儿岛县川内核电站、爱媛县伊方核电站、佐贺县玄海核电站均未发现异常。（央视新闻）,【日本九州地震多地震感明显 部分新干线一度停运】日本九州地区宫崎县13日晚发生6.9级地震，震源深度30公里，多地震感明显。目前，地震相关的海啸预警已解除。据日本广播协会报道，地震发生后，九州境内高锅至田野区间的日丰本线、田吉至宫崎机场区间的宫崎机场线等新干线线路暂时停运。此外，九州新干线为确保安全，目前在熊本至新八代区间减速运行。日本原子能规制委员会在地震后表示，鹿儿岛县川内核电站、爱媛县伊方核电站、佐贺县玄海核电站均未发现异常。（央视新闻）,https://finance.sina.com.cn/7x24/2025-01-14/doc-ineexcec8844907.shtml,2025-01-14 10:50:14,['国际']
【野村： 马来西亚央行可能在第二季度加息】野村首席东盟经济学家Euben Paracuelles表示，由于通胀压力重燃，马来西亚央行可能会在第二季度将政策利率上调25个基点，至3.25%。如果政府在年中进行燃油补贴改革，通胀可能会上升。,【野村： 马来西亚央行可能在第二季度加息】野村首席东盟经济学家Euben Paracuelles表示，由于通胀压力重燃，马来西亚央行可能会在第二季度将政策利率上调25个基点，至3.25%。如果政府在年中进行燃油补贴改革，通胀可能会上升。,https://finance.sina.com.cn/7x24/2025-01-14/doc-ineexcec8843048.shtml,2025-01-14 10:46:34,"['观点', '国际']"
北约秘书长吕特表示，相信美国在当选总统特朗普任内不会退出北约，相信美国将支持欧洲。,北约秘书长吕特表示，相信美国在当选总统特朗普任内不会退出北约，相信美国将支持欧洲。,,2025-01-14 10:38:18,['国际']
【国债期货走弱 30年期主力合约跌0.4%】 国债期货30年期主力合约盘中跌0.42%，现报119.52点。10年期跌0.05%，现报108.95点。5年期涨0.08%，现报106.385点。2年期涨0.06%，现报102.774点。,【国债期货走弱 30年期主力合约跌0.4%】 国债期货30年期主力合约盘中跌0.42%，现报119.52点。10年期跌0.05%，现报108.95点。5年期涨0.08%，现报106.385点。2年期涨0.06%，现报102.774点。,https://finance.sina.com.cn/7x24/2025-01-14/doc-ineexcea2062114.shtml,2025-01-14 10:35:48,"['市场', '国际']"
【南非推进简化中印游客签证服务计划】南非内政部13日宣布，南非已选出第一批65家公司加入旨在简化中国、印度游客签证服务的“可信任旅行社计划”，期待数周内迎来首批通过该计划到南非旅游的游客。南非内政部当天发表声明说，南非内政部、旅游部等部门经过联合审查和筛选，将运营经验丰富、法律合规和跨国合作记录良好的65家公司纳入“可信任旅行社计划”，其中包括中国国旅和携程等。声明说，南非正与相关旅行机构签署协议，希望该计划促进南非经济增长并创造就业机会。（新华社）,【南非推进简化中印游客签证服务计划】南非内政部13日宣布，南非已选出第一批65家公司加入旨在简化中国、印度游客签证服务的“可信任旅行社计划”，期待数周内迎来首批通过该计划到南非旅游的游客。南非内政部当天发表声明说，南非内政部、旅游部等部门经过联合审查和筛选，将运营经验丰富、法律合规和跨国合作记录良好的65家公司纳入“可信任旅行社计划”，其中包括中国国旅和携程等。声明说，南非正与相关旅行机构签署协议，希望该计划促进南非经济增长并创造就业机会。（新华社）,https://finance.sina.com.cn/7x24/2025-01-14/doc-ineexcea2060565.shtml,2025-01-14 10:33:25,['国际']
截至早盘收盘，日经225指数跌1.8%，东证指数跌1.3%。,截至早盘收盘，日经225指数跌1.8%，东证指数跌1.3%。,https://finance.sina.com.cn/7x24/2025-01-14/doc-ineexcea2059504.shtml,2025-01-14 10:32:13,"['市场', '国际']"
【TikTok将把美国业务出售给马斯克？公司发言人：纯属虚构】针对公司可能将美国业务出售给马斯克的传闻，TikTok一位发言人表示，“我们不会对‘纯属虚构’的消息置评”。（界面新闻）,【TikTok将把美国业务出售给马斯克？公司发言人：纯属虚构】针对公司可能将美国业务出售给马斯克的传闻，TikTok一位发言人表示，“我们不会对‘纯属虚构’的消息置评”。（界面新闻）,https://finance.sina.com.cn/7x24/2025-01-14/doc-ineexccz1255292.shtml,2025-01-14 10:29:40,"['公司', '焦点', '国际']"
股指期货涨幅扩大，中证1000股指期货（IM）主力合约突破5600点，日内涨2.37%。中证500股指期货（IC）主力合约日内涨超2.00%，现报5481.8点。,股指期货涨幅扩大，中证1000股指期货（IM）主力合约突破5600点，日内涨2.37%。中证500股指期货（IC）主力合约日内涨超2.00%，现报5481.8点。,,2025-01-14 10:27:15,"['市场', '国际']"
"瑞银财富管理公司首席投资官Mark Haefele:仍然偏好美国经济和股市；预计金价涨势将持续；美元有些高估,短期内可能不会改变。","瑞银财富管理公司首席投资官Mark Haefele:仍然偏好美国经济和股市；预计金价涨势将持续；美元有些高估,短期内可能不会改变。",,2025-01-14 10:20:42,"['观点', '国际']"
"【法庭文件：洛杉矶公用事业公司因帕利塞兹大火缺水而被起诉】一份法庭文件显示，洛杉矶水电局周一被起诉，指控其未能妥善管理对扑灭致命的帕利塞兹大火至关重要的供水。这起诉讼是代表受这场历史性大火影响的居民和其他人提起的，这场大火烧毁了洛杉矶西部的太平洋帕利塞兹社区，诉讼称洛杉矶水电局本应保持附近一个水库的供水，而该水库在上周二大火首次爆发时已经干涸。诉讼称，该水库（Santa Ynez）可容纳 1.17 亿加仑(4.43 亿升) 的水，但自 2024 年 2 月以来一直处于停用状态。诉状称，洛杉矶水务局于 2024 年 4 月对其维修进行了招标，费用高达 89,000 美元，但在 11 月签订了一份合同，以大约 130,000 美元的价格完成了这些维修工作。罗伯逊律师事务所（Robertson & Associates）向洛杉矶高等法院提交的诉状称，""帕利塞兹大火给受害者造成了巨大的创伤，他们在数小时内从房主变成了无家可归者，而这一切并非他们的过错。”","【法庭文件：洛杉矶公用事业公司因帕利塞兹大火缺水而被起诉】一份法庭文件显示，洛杉矶水电局周一被起诉，指控其未能妥善管理对扑灭致命的帕利塞兹大火至关重要的供水。这起诉讼是代表受这场历史性大火影响的居民和其他人提起的，这场大火烧毁了洛杉矶西部的太平洋帕利塞兹社区，诉讼称洛杉矶水电局本应保持附近一个水库的供水，而该水库在上周二大火首次爆发时已经干涸。诉讼称，该水库（Santa Ynez）可容纳 1.17 亿加仑(4.43 亿升) 的水，但自 2024 年 2 月以来一直处于停用状态。诉状称，洛杉矶水务局于 2024 年 4 月对其维修进行了招标，费用高达 89,000 美元，但在 11 月签订了一份合同，以大约 130,000 美元的价格完成了这些维修工作。罗伯逊律师事务所（Robertson & Associates）向洛杉矶高等法院提交的诉状称，""帕利塞兹大火给受害者造成了巨大的创伤，他们在数小时内从房主变成了无家可归者，而这一切并非他们的过错。”",https://finance.sina.com.cn/7x24/2025-01-14/doc-ineexcec8825354.shtml,2025-01-14 10:20:04,"['公司', '国际']"
【摩根大通放宽受洛杉矶山火影响客户的抵押贷款还款条件】 摩根大通周一称，放宽受洛杉矶山火影响客户的抵押贷款还款条件。该行表示，房屋贷款公司Chase Home Lending正为受山火影响的抵押贷款客户提供灾难减免。宽容允许借款人暂时暂停偿还贷款或支付较低的金额。,【摩根大通放宽受洛杉矶山火影响客户的抵押贷款还款条件】 摩根大通周一称，放宽受洛杉矶山火影响客户的抵押贷款还款条件。该行表示，房屋贷款公司Chase Home Lending正为受山火影响的抵押贷款客户提供灾难减免。宽容允许借款人暂时暂停偿还贷款或支付较低的金额。,https://finance.sina.com.cn/7x24/2025-01-14/doc-ineexcef8921703.shtml,2025-01-14 10:14:41,"['公司', '国际']"
"【看图：回到大选日原点 美股的“特朗普行情”就快跌没了】尽管标普500指数在周一低开高走，顽强地小幅收涨了0.16%，但盘中所出现的一幕依然令许多交易员们感到“心神不宁”——标普500指数周一曾短暂跌破了11月5日(美国大选日)的收盘点位，这也预示着在美国大选后“特朗普交易”所引发的交投热潮，眼下已几乎被蚕食殆尽。该基准指数在隔夜盘初曾一度跌至5,773.31点的低位，但收盘时抹去了全天跌幅，小幅上涨至5836.22点。在大选日计票结果出炉之前，标普500指数在11月5日曾收于5782.76点。11月6日特朗普宣布胜选后，标普500指数大涨了2.5%，创下大选日后的最佳表现。在接下来的一个月里，标普500指数持续攀升，最终于12月6日刷新了历史最高位6099.97点。与历史最高点相比，眼下标普500指数的跌幅已超过了4%。","【看图：回到大选日原点 美股的“特朗普行情”就快跌没了】尽管标普500指数在周一低开高走，顽强地小幅收涨了0.16%，但盘中所出现的一幕依然令许多交易员们感到“心神不宁”——标普500指数周一曾短暂跌破了11月5日(美国大选日)的收盘点位，这也预示着在美国大选后“特朗普交易”所引发的交投热潮，眼下已几乎被蚕食殆尽。该基准指数在隔夜盘初曾一度跌至5,773.31点的低位，但收盘时抹去了全天跌幅，小幅上涨至5836.22点。在大选日计票结果出炉之前，标普500指数在11月5日曾收于5782.76点。11月6日特朗普宣布胜选后，标普500指数大涨了2.5%，创下大选日后的最佳表现。在接下来的一个月里，标普500指数持续攀升，最终于12月6日刷新了历史最高位6099.97点。与历史最高点相比，眼下标普500指数的跌幅已超过了4%。",https://finance.sina.com.cn/7x24/2025-01-14/doc-ineexcef8921347.shtml,2025-01-14 10:13:54,"['市场', '国际']"
TikTok的美国业务将出售给马斯克？TikTok回应：报道“纯属虚构”。（BBC）,TikTok的美国业务将出售给马斯克？TikTok回应：报道“纯属虚构”。（BBC）,,2025-01-14 10:11:51,['国际']
日本央行副行长冰见野良三：一旦冲击和通缩状况消失，实际利率继续为负是不正常的。,日本央行副行长冰见野良三：一旦冲击和通缩状况消失，实际利率继续为负是不正常的。,https://finance.sina.com.cn/7x24/2025-01-14/doc-ineexcea2037020.shtml,2025-01-14 09:53:27,"['央行', '国际']"
【美特别检察官：拜登赦免其子理由站不住脚】美国司法部任命的特别检察官戴维·韦斯13日发布关于美现任总统拜登之子亨特·拜登相关案件的最终报告，称对亨特的案件提起诉讼是因其违反法律并批评拜登的赦免决定。韦斯在提交给美司法部长梅里克·加兰的报告中表示，拜登称亨特“遭选择性和不公平”对待而赦免亨特，而这一切“仅仅因为亨特是他儿子”。韦斯认为，这种说法是“站不住脚的”“错误的”。韦斯表示，此前其他美国总统也曾赦免过家人，但却没有一位总统像拜登一样仅凭“虚假指控”便对司法部工作进行抹黑。（新华社）,【美特别检察官：拜登赦免其子理由站不住脚】美国司法部任命的特别检察官戴维·韦斯13日发布关于美现任总统拜登之子亨特·拜登相关案件的最终报告，称对亨特的案件提起诉讼是因其违反法律并批评拜登的赦免决定。韦斯在提交给美司法部长梅里克·加兰的报告中表示，拜登称亨特“遭选择性和不公平”对待而赦免亨特，而这一切“仅仅因为亨特是他儿子”。韦斯认为，这种说法是“站不住脚的”“错误的”。韦斯表示，此前其他美国总统也曾赦免过家人，但却没有一位总统像拜登一样仅凭“虚假指控”便对司法部工作进行抹黑。（新华社）,https://finance.sina.com.cn/7x24/2025-01-14/doc-ineexcea2035132.shtml,2025-01-14 09:50:57,['国际']
【机构：去年全球纯电和插电式混动汽车销量超1700万辆 增长约25%】 市场研究公司Rho Motion的数据显示，12月全球纯电动汽车和插电式混合动力汽车销量同比增长25.6%至190万辆，销量连续第四个月创下纪录，但增速连续第二个月放缓；去年销量增长约25%，至超1700万辆。其中，12月中国电动车销量增长36.5%至130万辆，美国和加拿大的电动车销量增长8.8%至19万辆，而欧洲销量增长0.7%至31万辆。,【机构：去年全球纯电和插电式混动汽车销量超1700万辆 增长约25%】 市场研究公司Rho Motion的数据显示，12月全球纯电动汽车和插电式混合动力汽车销量同比增长25.6%至190万辆，销量连续第四个月创下纪录，但增速连续第二个月放缓；去年销量增长约25%，至超1700万辆。其中，12月中国电动车销量增长36.5%至130万辆，美国和加拿大的电动车销量增长8.8%至19万辆，而欧洲销量增长0.7%至31万辆。,https://finance.sina.com.cn/7x24/2025-01-14/doc-ineexcec8807973.shtml,2025-01-14 09:48:00,"['公司', '国际']"
日本央行副行长冰见野良三：我们并不认同央行必须以能够让市场在政策会议前充分定价会议结果的方式进行沟通的观点。由于政策会议的结果取决于会议讨论，因此不可能预先透露货币政策决定。承认在与市场沟通方面还有改进的空间。,日本央行副行长冰见野良三：我们并不认同央行必须以能够让市场在政策会议前充分定价会议结果的方式进行沟通的观点。由于政策会议的结果取决于会议讨论，因此不可能预先透露货币政策决定。承认在与市场沟通方面还有改进的空间。,,2025-01-14 09:42:51,"['央行', '国际']"
日本央行副行长冰见野良三：日本经济大致遵循我们的情景预测，预计潜在通胀和通胀预期均将徘徊在2%左右。,日本央行副行长冰见野良三：日本经济大致遵循我们的情景预测，预计潜在通胀和通胀预期均将徘徊在2%左右。,,2025-01-14 09:40:51,"['央行', '国际']"
【美总统拜登称洛杉矶重建工作将耗资数百亿美元】当地时间1月13日，美国总统拜登与副总统哈里斯听取了加州山火的最新简报。拜登称，500名海军陆战队员已被部署参与搜救、空运支援及物资分发工作。此外，拜登表示，洛杉矶的重建工作将耗资数百亿美元，他呼吁国会提供必要的资金支持。副总统哈里斯表示，其位于洛杉矶的住所仍在疏散区内，但暂无危险。（央视新闻）,【美总统拜登称洛杉矶重建工作将耗资数百亿美元】当地时间1月13日，美国总统拜登与副总统哈里斯听取了加州山火的最新简报。拜登称，500名海军陆战队员已被部署参与搜救、空运支援及物资分发工作。此外，拜登表示，洛杉矶的重建工作将耗资数百亿美元，他呼吁国会提供必要的资金支持。副总统哈里斯表示，其位于洛杉矶的住所仍在疏散区内，但暂无危险。（央视新闻）,https://finance.sina.com.cn/7x24/2025-01-14/doc-ineexccz1232244.shtml,2025-01-14 09:40:45,['国际']
日本央行副行长冰见野良三：通胀大致符合预期。我们可以预见，日本将走出现实利率处于深度负区域的状态。,日本央行副行长冰见野良三：通胀大致符合预期。我们可以预见，日本将走出现实利率处于深度负区域的状态。,https://finance.sina.com.cn/7x24/2025-01-14/doc-ineexcec8802498.shtml,2025-01-14 09:39:01,"['央行', '国际']"
日本央行副行长冰见野良三：市场无法完全定价会议的结果。目前正在根据最新可用数据和其他信息，更新对日本经济活动和物价未来几年的前景展望。我们可以预见，日本将走出现实利率处于深度负区域的状态。,日本央行副行长冰见野良三：市场无法完全定价会议的结果。目前正在根据最新可用数据和其他信息，更新对日本经济活动和物价未来几年的前景展望。我们可以预见，日本将走出现实利率处于深度负区域的状态。,https://finance.sina.com.cn/7x24/2025-01-14/doc-ineewwwe2157814.shtml,2025-01-14 09:37:41,"['央行', '国际']"
日本央行副行长冰见野良三：我们将在分析各种数据和信息的基础上，编制日本央行的展望报告。在指导政策时，确定政策变动的时机既困难又重要。需要仔细评估国内外的上行和下行风险。提高工资绝非易事。,日本央行副行长冰见野良三：我们将在分析各种数据和信息的基础上，编制日本央行的展望报告。在指导政策时，确定政策变动的时机既困难又重要。需要仔细评估国内外的上行和下行风险。提高工资绝非易事。,,2025-01-14 09:35:49,"['央行', '国际']"
欧洲央行管委雷恩：欧洲央行的利率将在未来几个月内脱离限制性区间，最迟将在“仲夏”前实现。,欧洲央行管委雷恩：欧洲央行的利率将在未来几个月内脱离限制性区间，最迟将在“仲夏”前实现。,,2025-01-14 09:35:43,"['央行', '国际']"
日本央行副行长冰见野良三：下周将讨论是否升息。,日本央行副行长冰见野良三：下周将讨论是否升息。,https://finance.sina.com.cn/7x24/2025-01-14/doc-ineewwwe2156135.shtml,2025-01-14 09:35:33,"['央行', '国际']"
日本央行副行长冰见野良三：通胀预期已从不到1%升至约1.5%。,日本央行副行长冰见野良三：通胀预期已从不到1%升至约1.5%。,https://finance.sina.com.cn/7x24/2025-01-14/doc-ineewwwi9031749.shtml,2025-01-14 09:35:19,"['央行', '国际']"
日本央行副行长冰见野良三：必须关注美国新政府采取的经济政策。特朗普的就职演讲可能会透露美国政策的广泛方向。预计美国经济在可预见的未来将保持强劲。,日本央行副行长冰见野良三：必须关注美国新政府采取的经济政策。特朗普的就职演讲可能会透露美国政策的广泛方向。预计美国经济在可预见的未来将保持强劲。,https://finance.sina.com.cn/7x24/2025-01-14/doc-ineewwwf8930035.shtml,2025-01-14 09:34:30,"['央行', '国际']"
日本央行副行长冰见野良三：截至目前，价格和通胀预期的发展似乎大致走在预期轨道上。各项调查显示，预期加薪的企业比例以及预期工资增长的速度均达到或超过去年的水平。,日本央行副行长冰见野良三：截至目前，价格和通胀预期的发展似乎大致走在预期轨道上。各项调查显示，预期加薪的企业比例以及预期工资增长的速度均达到或超过去年的水平。,https://finance.sina.com.cn/7x24/2025-01-14/doc-ineewwwi9031174.shtml,2025-01-14 09:34:09,"['央行', '国际']"
日本央行副行长冰见野良三：如果通胀预期未能朝向2%上升，实际通胀率最终将会跌破2%，因此将无法以可持续和稳定的方式实现通胀目标。,日本央行副行长冰见野良三：如果通胀预期未能朝向2%上升，实际通胀率最终将会跌破2%，因此将无法以可持续和稳定的方式实现通胀目标。,,2025-01-14 09:33:44,"['市场', '央行', '国际']"
日本央行副行长冰见野良三：尽管加息的方向是进一步提升利率，但我们必须谨慎关注国内外各种上行和下行风险。如果实际通胀率未按预期下降，那么这个目标将无法实现。,日本央行副行长冰见野良三：尽管加息的方向是进一步提升利率，但我们必须谨慎关注国内外各种上行和下行风险。如果实际通胀率未按预期下降，那么这个目标将无法实现。,,2025-01-14 09:32:51,"['央行', '国际']"
日本央行副行长冰见野良三：在实施货币政策时，必须密切关注经济活动、物价和金融状况的短期变化。如果我们的经济展望得以实现，可能会加息。,日本央行副行长冰见野良三：在实施货币政策时，必须密切关注经济活动、物价和金融状况的短期变化。如果我们的经济展望得以实现，可能会加息。,https://finance.sina.com.cn/7x24/2025-01-14/doc-ineewwwi9030053.shtml,2025-01-14 09:31:35,"['央行', '焦点', '国际']"
【TikTok禁令大限将近 小红书国际版登顶美国苹果应用商店下载榜】随着人们对TikTok禁令的担忧日益扩大，中国另一款热门社交媒体应用RedNote（小红书国际版）迅速在美国网络中走红，成为苹果应用商店下载量第一的免费应用程序。据悉，截至周一（13日），小红书已经登顶苹果应用商店下载榜，紧随其后的是TikTok旗下的照片共享应用Lemon8和OpenAI的ChatGPT。许多TikTok创作者都在急于寻找可以继续发布视频的替代方案，同时关注TikTok禁令到底会不会生效。作为背景，TikTok禁令是美国政府此前以所谓的国家安全为由，要求TikTok母公司字节跳动在1月19日之前剥离TikTok，否则将面临禁令。（财联社）,【TikTok禁令大限将近 小红书国际版登顶美国苹果应用商店下载榜】随着人们对TikTok禁令的担忧日益扩大，中国另一款热门社交媒体应用RedNote（小红书国际版）迅速在美国网络中走红，成为苹果应用商店下载量第一的免费应用程序。据悉，截至周一（13日），小红书已经登顶苹果应用商店下载榜，紧随其后的是TikTok旗下的照片共享应用Lemon8和OpenAI的ChatGPT。许多TikTok创作者都在急于寻找可以继续发布视频的替代方案，同时关注TikTok禁令到底会不会生效。作为背景，TikTok禁令是美国政府此前以所谓的国家安全为由，要求TikTok母公司字节跳动在1月19日之前剥离TikTok，否则将面临禁令。（财联社）,https://finance.sina.com.cn/7x24/2025-01-14/doc-ineewwwi9029958.shtml,2025-01-14 09:31:25,"['公司', '国际']"
【国债期货开盘涨跌不一】 国债期货开盘涨跌不一，30年期主力合约跌0.35%，10年期主力合约跌0.04%，5年期主力合约涨0.01%，2年期主力合约涨0.02%。,【国债期货开盘涨跌不一】 国债期货开盘涨跌不一，30年期主力合约跌0.35%，10年期主力合约跌0.04%，5年期主力合约涨0.01%，2年期主力合约涨0.02%。,https://finance.sina.com.cn/7x24/2025-01-14/doc-ineewwwf8926999.shtml,2025-01-14 09:30:19,"['市场', '国际']"
【瑞银：美联储今年仍可能再降息50个基点】 瑞银认为，美联储仍有可能在今年内再降息50个基点。美国上周公布的去年12月非农业职位增幅远较预期高，市场普遍预期美联储今年6月前不会再降息，全年降息25个基点的次数也可能少于两次。以Mark Haefele为首的瑞银策略师团队同意，最新就业数据可能令美联储官员更加关注、美国通胀或未能回落至2%的局方目标，因此不会急于降息。但瑞银仍相信，美国经济增长将持续放缓，最终可令通胀有序下滑，趋近于2%，美联储届时会再降息2次各降25个基点。,【瑞银：美联储今年仍可能再降息50个基点】 瑞银认为，美联储仍有可能在今年内再降息50个基点。美国上周公布的去年12月非农业职位增幅远较预期高，市场普遍预期美联储今年6月前不会再降息，全年降息25个基点的次数也可能少于两次。以Mark Haefele为首的瑞银策略师团队同意，最新就业数据可能令美联储官员更加关注、美国通胀或未能回落至2%的局方目标，因此不会急于降息。但瑞银仍相信，美国经济增长将持续放缓，最终可令通胀有序下滑，趋近于2%，美联储届时会再降息2次各降25个基点。,https://finance.sina.com.cn/7x24/2025-01-14/doc-ineewwwf8924554.shtml,2025-01-14 09:25:15,"['观点', '央行', '国际']"
【韩国高速路事故车辆过百，原因为道路结冰】韩国首都圈高速公路多个路段14日发生连环撞车事故，共涉及百余辆汽车，造成人员受伤，道路拥堵。韩国警方说，事故原因是道路结冰。（新华社）,【韩国高速路事故车辆过百，原因为道路结冰】韩国首都圈高速公路多个路段14日发生连环撞车事故，共涉及百余辆汽车，造成人员受伤，道路拥堵。韩国警方说，事故原因是道路结冰。（新华社）,https://finance.sina.com.cn/7x24/2025-01-14/doc-ineewwwc1353345.shtml,2025-01-14 09:24:45,['国际']
日本东证指数跌幅扩大至1%。,日本东证指数跌幅扩大至1%。,https://finance.sina.com.cn/7x24/2025-01-14/doc-ineewwwe2147041.shtml,2025-01-14 09:20:09,"['市场', '国际']"
【“向中国出让全球八成市场” 美国AI霸权主义自食恶果】当地时间1月13日，美国拜登政府宣布了任内最大规模，也是最后的芯片出口限制措施。这个对全世界国家地区的芯片管控，美国政府叫它《人工智能扩散出口管制框架》，美国芯片巨头英伟达叫它“被美国业界和国际社会批评的拜登遗产”，科技巨头甲骨文则叫它“美国颠覆自家云产业的措施”。美国这轮芯片管控能被自家多位科技大佬骂成这样，是因为这一霸权主义行径就是妥妥的“世界地图炮”。美国要把全球二百多个国家地区划分为三级：只有18个被列为第一级，他们在接受美国“长臂管辖”的情况下，可以不限量从美国进口显卡和闭源大模型；以色列、新加坡、沙特等第二级国家地区只有聊胜于无的进口配额，他们的企业想多进口就得“特事特办”向美国申请；包括中国在内的第三级则被全面禁止进口高端显卡和先进闭源大模型。目前全球AI领域唯二的“大玩家”就是中美，中国还有美国缺乏的海量应用场景训练提升AI效果。现在美国来这么个“鹰之一手”搞“闭关锁国”，不就是在逼着全世界选另一家吗？甲骨文就说了，“美国此举等于把百分之八十的全球市场拱手送给中国”。（央视）,【“向中国出让全球八成市场” 美国AI霸权主义自食恶果】当地时间1月13日，美国拜登政府宣布了任内最大规模，也是最后的芯片出口限制措施。这个对全世界国家地区的芯片管控，美国政府叫它《人工智能扩散出口管制框架》，美国芯片巨头英伟达叫它“被美国业界和国际社会批评的拜登遗产”，科技巨头甲骨文则叫它“美国颠覆自家云产业的措施”。美国这轮芯片管控能被自家多位科技大佬骂成这样，是因为这一霸权主义行径就是妥妥的“世界地图炮”。美国要把全球二百多个国家地区划分为三级：只有18个被列为第一级，他们在接受美国“长臂管辖”的情况下，可以不限量从美国进口显卡和闭源大模型；以色列、新加坡、沙特等第二级国家地区只有聊胜于无的进口配额，他们的企业想多进口就得“特事特办”向美国申请；包括中国在内的第三级则被全面禁止进口高端显卡和先进闭源大模型。目前全球AI领域唯二的“大玩家”就是中美，中国还有美国缺乏的海量应用场景训练提升AI效果。现在美国来这么个“鹰之一手”搞“闭关锁国”，不就是在逼着全世界选另一家吗？甲骨文就说了，“美国此举等于把百分之八十的全球市场拱手送给中国”。（央视）,https://finance.sina.com.cn/7x24/2025-01-14/doc-ineewwwf8920595.shtml,2025-01-14 09:18:48,['国际']
【特朗普称将在就职后很快与普京会晤】美国当选总统特朗普当地时间周一接受采访时称，他下周就职后将“很快”会晤俄罗斯总统普京，但没有提供会晤的具体时间表。特朗普说：“我知道他想见面，我很快就会见面。我本来可以早点做的，但是……得在你就职后。对于某些事情，你确实必须在场。”,【特朗普称将在就职后很快与普京会晤】美国当选总统特朗普当地时间周一接受采访时称，他下周就职后将“很快”会晤俄罗斯总统普京，但没有提供会晤的具体时间表。特朗普说：“我知道他想见面，我很快就会见面。我本来可以早点做的，但是……得在你就职后。对于某些事情，你确实必须在场。”,https://finance.sina.com.cn/7x24/2025-01-14/doc-ineewwwe2144285.shtml,2025-01-14 09:17:08,"['国际', '原创']"
日本零售股走低，BIKE O跌超10%，CUBE跌超7%，三丽鸥跌超4%，似鸟控股跌超2%。,日本零售股走低，BIKE O跌超10%，CUBE跌超7%，三丽鸥跌超4%，似鸟控股跌超2%。,,2025-01-14 09:15:12,['国际']
日本40年期国债收益率升至2007年首次发行以来的最高水平。,日本40年期国债收益率升至2007年首次发行以来的最高水平。,https://finance.sina.com.cn/7x24/2025-01-14/doc-ineewwwc1346135.shtml,2025-01-14 09:12:35,"['市场', '焦点', '国际']"
