title,content,url,timestamp,tags
委内瑞拉副总统德尔西・罗德里格斯表示，美国政府在雪佛龙许可证问题上做出了 “具有破坏性且无法解释” 的决定。,委内瑞拉副总统德尔西・罗德里格斯表示，美国政府在雪佛龙许可证问题上做出了 “具有破坏性且无法解释” 的决定。,,2025-02-27 04:50:21,['国际']
【10年期美债收益率跌向4.24%】 周三（2月26日）纽约尾盘，美国10年期国债收益率跌4.59个基点，报4.2486%，北京时间14:50（亚太尾盘）刷新日高之后震荡下行，03:55刷新日低至4.2448%，逼近2024年12月11日底部4.1992%，2025年1月14日还曾达到4.8069%。两年期美债收益率跌2.26个基点，报4.0716%，日内交投区间为4.1312%-4.0634%。三年期美债收益率跌4.52个基点，五年期美债收益率跌5.43个基点，七年期美债收益率跌5.22个基点。20年期美债收益率跌4.62个基点，30年期美债收益率跌4.65个基点。2/10年期美债收益率利差跌1.922个基点，报+17.698个基点。,【10年期美债收益率跌向4.24%】 周三（2月26日）纽约尾盘，美国10年期国债收益率跌4.59个基点，报4.2486%，北京时间14:50（亚太尾盘）刷新日高之后震荡下行，03:55刷新日低至4.2448%，逼近2024年12月11日底部4.1992%，2025年1月14日还曾达到4.8069%。两年期美债收益率跌2.26个基点，报4.0716%，日内交投区间为4.1312%-4.0634%。三年期美债收益率跌4.52个基点，五年期美债收益率跌5.43个基点，七年期美债收益率跌5.22个基点。20年期美债收益率跌4.62个基点，30年期美债收益率跌4.65个基点。2/10年期美债收益率利差跌1.922个基点，报+17.698个基点。,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemwchz3754479.shtml,2025-02-27 04:44:43,"['市场', '国际']"
美国总统特朗普表示他要结束前总统拜登与委内瑞拉达成的、放松对其石油、天然气和黄金实施制裁的协议。特朗普还指出，委内瑞拉没有接回非法移民。,美国总统特朗普表示他要结束前总统拜登与委内瑞拉达成的、放松对其石油、天然气和黄金实施制裁的协议。特朗普还指出，委内瑞拉没有接回非法移民。,,2025-02-27 04:31:42,"['市场', '国际']"
【欧盟外交与安全政策高级代表与美国务卿会谈取消】当地时间2月26日，欧盟外交与安全政策高级代表卡拉斯和美国国务卿鲁比奥原定于当日举行的会谈被取消。据悉，双方均将此归咎于日程安排上的问题。（央视新闻）,【欧盟外交与安全政策高级代表与美国务卿会谈取消】当地时间2月26日，欧盟外交与安全政策高级代表卡拉斯和美国国务卿鲁比奥原定于当日举行的会谈被取消。据悉，双方均将此归咎于日程安排上的问题。（央视新闻）,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemwchz3752296.shtml,2025-02-27 04:29:13,['国际']
【美总统特朗普下令终止与委内瑞拉的石油交易】当地时间2月26日，美国总统特朗普宣布，撤销前总统拜登给予委内瑞拉的“让步”。特朗普表示，他正在撤销“2022年11月26日的石油交易协议”中的“让步”。委内瑞拉2019年1月起中断与美国外交关系，美国则不断扩大对委经济制裁，包括禁止进口委内瑞拉原油、冻结委石油公司在美境内资产。2022年11月26日，美国政府宣布向雪佛龙石油公司发放许可证，允许企业有限恢复在委内瑞拉的原油开采业务，并将该国的原油运往美国。（央视新闻）,【美总统特朗普下令终止与委内瑞拉的石油交易】当地时间2月26日，美国总统特朗普宣布，撤销前总统拜登给予委内瑞拉的“让步”。特朗普表示，他正在撤销“2022年11月26日的石油交易协议”中的“让步”。委内瑞拉2019年1月起中断与美国外交关系，美国则不断扩大对委经济制裁，包括禁止进口委内瑞拉原油、冻结委石油公司在美境内资产。2022年11月26日，美国政府宣布向雪佛龙石油公司发放许可证，允许企业有限恢复在委内瑞拉的原油开采业务，并将该国的原油运往美国。（央视新闻）,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemwchx6977062.shtml,2025-02-27 04:25:01,['国际']
【摩根大通：特朗普将放宽影响供应的制裁 推动油价降至50美元】摩根大通全球大宗商品战略主管表示，特朗普将对影响石油供应的制裁措施采取温和态度。他正寻求降低大宗商品的价格，并兑现解决美国生活成本高企的承诺。在交易员和投资者聚集伦敦参加国际能源周之际，Natasha Kaneva在伦敦一个活动上表示，特朗普将把降低生活成本作为其竞选承诺的优先事项。她表示，石油对更广泛的大宗商品价格，进而对消费者价格指数篮子间接起到关键作用。“所有这些都将以某种方式得到解决，”谈及影响伊朗、委内瑞拉和俄罗斯供应的制裁措施，Kaneva说道，“他有一年半的时间在中期选举前完成优先事项。他不会在这方面冒险。他希望油价达到50美元。我们认为他会实现这一目标。”摩根大通对2026年平均油价的预期为每桶61美元，同时不排除跌破该水平的可能性。,【摩根大通：特朗普将放宽影响供应的制裁 推动油价降至50美元】摩根大通全球大宗商品战略主管表示，特朗普将对影响石油供应的制裁措施采取温和态度。他正寻求降低大宗商品的价格，并兑现解决美国生活成本高企的承诺。在交易员和投资者聚集伦敦参加国际能源周之际，Natasha Kaneva在伦敦一个活动上表示，特朗普将把降低生活成本作为其竞选承诺的优先事项。她表示，石油对更广泛的大宗商品价格，进而对消费者价格指数篮子间接起到关键作用。“所有这些都将以某种方式得到解决，”谈及影响伊朗、委内瑞拉和俄罗斯供应的制裁措施，Kaneva说道，“他有一年半的时间在中期选举前完成优先事项。他不会在这方面冒险。他希望油价达到50美元。我们认为他会实现这一目标。”摩根大通对2026年平均油价的预期为每桶61美元，同时不排除跌破该水平的可能性。,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemwchx6976775.shtml,2025-02-27 04:23:02,"['市场', '观点', '国际']"
【特朗普政府要求纽约市必须在3月21日前结束征收拥堵费】据路透社当地时间2月26日报道，美国特朗普政府在当日公开的一封信中表示，纽约市必须在3月21日前结束征收拥堵费。此前，美国交通部表示，将撤销联邦政府对纽约市征收拥堵费计划的批准。纽约市两家交通运输机构已提起诉讼以阻止该决定。（央视新闻）,【特朗普政府要求纽约市必须在3月21日前结束征收拥堵费】据路透社当地时间2月26日报道，美国特朗普政府在当日公开的一封信中表示，纽约市必须在3月21日前结束征收拥堵费。此前，美国交通部表示，将撤销联邦政府对纽约市征收拥堵费计划的批准。纽约市两家交通运输机构已提起诉讼以阻止该决定。（央视新闻）,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemwchx6976563.shtml,2025-02-27 04:21:37,['国际']
市场消息：美国和俄罗斯将会晤讨论恢复使馆人员部署。,市场消息：美国和俄罗斯将会晤讨论恢复使馆人员部署。,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemwchv8377499.shtml,2025-02-27 04:18:36,['国际']
美国邮政服务局（USPS）宣布完善服务标准和降低成本，预计通过运输、邮件处理和房地产成本削减，在 10 年内节省至少 360 亿美元。完善后的服务标准包括对一类邮件、期刊、营销邮件以及包裹服务的服务标准调整，将分两个阶段实施：第一阶段从 4 月 1 日开始，第二阶段从 7 月 1 日开始。,美国邮政服务局（USPS）宣布完善服务标准和降低成本，预计通过运输、邮件处理和房地产成本削减，在 10 年内节省至少 360 亿美元。完善后的服务标准包括对一类邮件、期刊、营销邮件以及包裹服务的服务标准调整，将分两个阶段实施：第一阶段从 4 月 1 日开始，第二阶段从 7 月 1 日开始。,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemwchx6975647.shtml,2025-02-27 04:15:40,['国际']
市场消息：欧盟将“立即强烈”反制美国关税。,市场消息：欧盟将“立即强烈”反制美国关税。,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemwchx6975402.shtml,2025-02-27 04:14:09,"['焦点', '国际']"
【美乌谈妥矿产协议，专家分析：表面让步，实为掠夺】 2月26日，乌克兰总理什梅加尔表示，乌克兰和美国已经敲定了有关矿产协议的最终版本，乌政府批准与美国签署矿产协议。中国现代国际关系研究院欧亚所副所长陈宇：“但是从实质上看，这份协议跟此前美方的高要价相比，并没有一个根本性的改变。比如说美方依旧要求乌克兰把矿产、能源等等收入的50%放到这个基金里面，而且还要求说除非美方同意，否则乌方不能够出售基金中的份额，或者改变它的内容。”（央视）,【美乌谈妥矿产协议，专家分析：表面让步，实为掠夺】 2月26日，乌克兰总理什梅加尔表示，乌克兰和美国已经敲定了有关矿产协议的最终版本，乌政府批准与美国签署矿产协议。中国现代国际关系研究院欧亚所副所长陈宇：“但是从实质上看，这份协议跟此前美方的高要价相比，并没有一个根本性的改变。比如说美方依旧要求乌克兰把矿产、能源等等收入的50%放到这个基金里面，而且还要求说除非美方同意，否则乌方不能够出售基金中的份额，或者改变它的内容。”（央视）,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemwchz3749274.shtml,2025-02-27 04:09:58,['国际']
美国农业部长Rollins：需要压低商品成本。,美国农业部长Rollins：需要压低商品成本。,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemwchs7480556.shtml,2025-02-27 04:08:51,['国际']
【白宫拒绝美联社等媒体记者报道特朗普内阁会议】当地时间2月26日，根据美政府关于媒体报道的新政策，白宫拒绝了美联社等新闻机构记者进入特朗普第二个总统任期的首次内阁会议。据悉，白宫拒绝美联社的一名摄影师和路透社、《赫芬顿邮报》和德国《每日镜报》的三名记者进入白宫。（央视新闻）,【白宫拒绝美联社等媒体记者报道特朗普内阁会议】当地时间2月26日，根据美政府关于媒体报道的新政策，白宫拒绝了美联社等新闻机构记者进入特朗普第二个总统任期的首次内阁会议。据悉，白宫拒绝美联社的一名摄影师和路透社、《赫芬顿邮报》和德国《每日镜报》的三名记者进入白宫。（央视新闻）,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemwchs7480139.shtml,2025-02-27 04:04:08,['国际']
【埃及外交部：与已有共识相悖 拒绝接管加沙提议】当地时间26日晚，埃及外交部发言人赫拉夫对外表示，埃及拒绝媒体上流传的部分人士提出的“由埃及管理加沙”的提议。赫拉夫表示，任何涉加沙的提议，如果和埃及以及阿拉伯国家在此问题上的一贯立场和已有共识相悖，那这样的提议将不会被埃方接受。他还强调，所有诸如此类的提议对于解决巴勒斯坦问题来说都只是治标不治本，只会导致巴以冲突的循环往复和久拖不决。（央视新闻）,【埃及外交部：与已有共识相悖 拒绝接管加沙提议】当地时间26日晚，埃及外交部发言人赫拉夫对外表示，埃及拒绝媒体上流传的部分人士提出的“由埃及管理加沙”的提议。赫拉夫表示，任何涉加沙的提议，如果和埃及以及阿拉伯国家在此问题上的一贯立场和已有共识相悖，那这样的提议将不会被埃方接受。他还强调，所有诸如此类的提议对于解决巴勒斯坦问题来说都只是治标不治本，只会导致巴以冲突的循环往复和久拖不决。（央视新闻）,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemwchx6973643.shtml,2025-02-27 04:03:28,['国际']
市场消息：贝莱德将其日本养老金管理规模扩大至 170 亿美元资产。,市场消息：贝莱德将其日本养老金管理规模扩大至 170 亿美元资产。,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemwchv8376187.shtml,2025-02-27 04:02:48,['国际']
【美元指数冲高回落】 周三（2月26日）纽约尾盘，ICE美元指数涨0.14%，报106.457点，亚太时段至美股开盘之前呈现出“低开高走”状态，北京时间20:57刷新日高至106.654点，23:20之后快速回落，美国总统特朗普第二任期内首次内阁会议召开之际，于01:30跳水至106.159点。。彭博美元指数涨0.08%，报1285.72点，日内交投区间为1288.61-1283.18点。,【美元指数冲高回落】 周三（2月26日）纽约尾盘，ICE美元指数涨0.14%，报106.457点，亚太时段至美股开盘之前呈现出“低开高走”状态，北京时间20:57刷新日高至106.654点，23:20之后快速回落，美国总统特朗普第二任期内首次内阁会议召开之际，于01:30跳水至106.159点。。彭博美元指数涨0.08%，报1285.72点，日内交投区间为1288.61-1283.18点。,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemwchv8374846.shtml,2025-02-27 03:47:33,"['市场', '国际']"
法院裁决：美国法官延长了阻止特朗普解雇（某）监督机构负责人的禁令。,法院裁决：美国法官延长了阻止特朗普解雇（某）监督机构负责人的禁令。,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemwchs7478523.shtml,2025-02-27 03:46:20,['国际']
美国交通部告知纽约必须在3月21日前停止收取拥堵费。,美国交通部告知纽约必须在3月21日前停止收取拥堵费。,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemwchz3745059.shtml,2025-02-27 03:44:57,['国际']
欧洲银行业联合会（EBF）反对欧盟陡然放弃ESG的计划。,欧洲银行业联合会（EBF）反对欧盟陡然放弃ESG的计划。,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemwchx6968734.shtml,2025-02-27 03:37:31,['国际']
在特朗普发表关税评论之后，美元兑墨西哥比索进一步走弱，最新报 1 美元兑 20.4007 比索；美元兑加拿大元汇率进一步走强，最新报 1 美元兑 1.4328 加元。,在特朗普发表关税评论之后，美元兑墨西哥比索进一步走弱，最新报 1 美元兑 20.4007 比索；美元兑加拿大元汇率进一步走强，最新报 1 美元兑 1.4328 加元。,,2025-02-27 03:35:05,"['市场', '国际']"
"【特朗普政府推出蛋荒应对计划 拟进口多达1亿枚鸡蛋但仍不推出疫苗】为应对有史以来最严重的禽流感疫情，特朗普政府正在加大鸡蛋进口力度，并加强对养鸡户的支持。这场危机使得鸡蛋价格飙升至超过8美元一打的纪录水平。美国农业部周三宣布了一项分为五个部分的计划，并为应对禽流感拨款10亿美元。该部门表示，在未来一两个月内将寻求进口7,000万至1亿枚鸡蛋。该策略还包括帮助农民保护家禽免受病毒感染，以及在鸡被宰杀或选择性屠杀后迅速恢复数量。“鸡蛋是一场灾难，”总统特朗普周三在内阁会议上表示，“我们必须降低价格、降低通胀、降低鸡蛋和其他各种东西的价格。”","【特朗普政府推出蛋荒应对计划 拟进口多达1亿枚鸡蛋但仍不推出疫苗】为应对有史以来最严重的禽流感疫情，特朗普政府正在加大鸡蛋进口力度，并加强对养鸡户的支持。这场危机使得鸡蛋价格飙升至超过8美元一打的纪录水平。美国农业部周三宣布了一项分为五个部分的计划，并为应对禽流感拨款10亿美元。该部门表示，在未来一两个月内将寻求进口7,000万至1亿枚鸡蛋。该策略还包括帮助农民保护家禽免受病毒感染，以及在鸡被宰杀或选择性屠杀后迅速恢复数量。“鸡蛋是一场灾难，”总统特朗普周三在内阁会议上表示，“我们必须降低价格、降低通胀、降低鸡蛋和其他各种东西的价格。”",https://finance.sina.com.cn/7x24/2025-02-27/doc-inemwchs7476602.shtml,2025-02-27 03:32:06,"['市场', '国际']"
市场消息：美国国家情报总监图尔西·加巴德猛烈抨击了英国要求苹果在其iCloud安全系统中设置“后门”的做法，称此举将是对美国人隐私的“严重侵犯”，可能违反两国的数据协议。,市场消息：美国国家情报总监图尔西·加巴德猛烈抨击了英国要求苹果在其iCloud安全系统中设置“后门”的做法，称此举将是对美国人隐私的“严重侵犯”，可能违反两国的数据协议。,,2025-02-27 03:30:17,"['公司', '国际']"
【美国和俄罗斯据称讨论在北极开展合作 涉及贸易路线和自然资源勘探】知情人士透露，美国和俄罗斯官员已将北极确定为两国可能开展经济合作的领域，这也是美国总统唐纳德·特朗普为了与莫斯科缓和关系所采取行动的部分内容。知情人士说，讨论内容包括自然资源勘探和贸易路线。,【美国和俄罗斯据称讨论在北极开展合作 涉及贸易路线和自然资源勘探】知情人士透露，美国和俄罗斯官员已将北极确定为两国可能开展经济合作的领域，这也是美国总统唐纳德·特朗普为了与莫斯科缓和关系所采取行动的部分内容。知情人士说，讨论内容包括自然资源勘探和贸易路线。,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemwchz3741911.shtml,2025-02-27 03:28:54,['国际']
新华社快讯：乌克兰总统泽连斯基26日在视频讲话中说，乌克兰和美国团队正在为28日的谈判做准备，他当天将与美国总统特朗普举行会晤。,新华社快讯：乌克兰总统泽连斯基26日在视频讲话中说，乌克兰和美国团队正在为28日的谈判做准备，他当天将与美国总统特朗普举行会晤。,,2025-02-27 03:28:13,['国际']
挪威首相：如果美国总统特朗普实施关税，美国将与欧盟陷入严重的贸易冲突。挪威将在任何贸易冲突中寻求保护就业。,挪威首相：如果美国总统特朗普实施关税，美国将与欧盟陷入严重的贸易冲突。挪威将在任何贸易冲突中寻求保护就业。,,2025-02-27 03:25:45,['国际']
据爱丽舍宫消息，法国总统马克龙应英国首相基尔・斯塔默的邀请，将于 3 月 2 日（本周日）前往伦敦。,据爱丽舍宫消息，法国总统马克龙应英国首相基尔・斯塔默的邀请，将于 3 月 2 日（本周日）前往伦敦。,,2025-02-27 03:24:11,['国际']
【特朗普：参与阿富汗撤军的“每一位”将军都应被解雇】当地时间2月26日，据《国会山报》报道，美国总统特朗普表示，参与阿富汗撤军的“每一位”将军都应被解雇。美国国防部长赫格塞思表示，国防部正在全面审查2021年8月撤军的“每一个方面”，并计划全面追究责任。此外，特朗普呼吁阿富汗塔利班归还美国留在阿富汗的装备。（央视新闻）,【特朗普：参与阿富汗撤军的“每一位”将军都应被解雇】当地时间2月26日，据《国会山报》报道，美国总统特朗普表示，参与阿富汗撤军的“每一位”将军都应被解雇。美国国防部长赫格塞思表示，国防部正在全面审查2021年8月撤军的“每一个方面”，并计划全面追究责任。此外，特朗普呼吁阿富汗塔利班归还美国留在阿富汗的装备。（央视新闻）,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemwchz3740901.shtml,2025-02-27 03:22:31,['国际']
【特朗普：将撤销拜登给予马杜罗的石油让步】美国总统特朗普称，美国正在撤回此前对委内瑞拉在石油交易协议中给予的让步，下令（委内瑞拉）特许权协议自3月1日选择续约时终止。,【特朗普：将撤销拜登给予马杜罗的石油让步】美国总统特朗普称，美国正在撤回此前对委内瑞拉在石油交易协议中给予的让步，下令（委内瑞拉）特许权协议自3月1日选择续约时终止。,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemwchx6965020.shtml,2025-02-27 03:14:18,['国际']
【乌克兰武装部队联合部队司令被解职】当地时间2月26日，乌克兰总统泽连斯基签署法令，解除了安德烈·戈纳托夫乌克兰武装部队联合部队司令职务。（央视新闻）,【乌克兰武装部队联合部队司令被解职】当地时间2月26日，乌克兰总统泽连斯基签署法令，解除了安德烈·戈纳托夫乌克兰武装部队联合部队司令职务。（央视新闻）,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemwchz3738607.shtml,2025-02-27 03:08:00,['国际']
【俄副外长：确保《不扩散核武器条约》稳定性是各国共同任务】当地时间2月26日，俄副外长韦尔希宁在日内瓦裁军谈判会议高级别会议上发言指出，在当前国际局势不稳定背景下，确保《不扩散核武器条约》稳定性是各国共同任务。韦尔希宁在发言中说，世界在国际安全领域面临严重危机的背景下迎来联合国成立80周年，局势正以令人担忧的速度恶化，核大国之间发生正面军事冲突的风险极高，紧张局势和冲突几乎随处可见。当前局面的根源在于围绕世界秩序模式的持续对抗：一些国家的霸权野心与另一些国家追求更公平、多极化国际关系基础的努力相互冲突，这种局面的直接后果就是乌克兰危机和中东危机。（央视新闻）,【俄副外长：确保《不扩散核武器条约》稳定性是各国共同任务】当地时间2月26日，俄副外长韦尔希宁在日内瓦裁军谈判会议高级别会议上发言指出，在当前国际局势不稳定背景下，确保《不扩散核武器条约》稳定性是各国共同任务。韦尔希宁在发言中说，世界在国际安全领域面临严重危机的背景下迎来联合国成立80周年，局势正以令人担忧的速度恶化，核大国之间发生正面军事冲突的风险极高，紧张局势和冲突几乎随处可见。当前局面的根源在于围绕世界秩序模式的持续对抗：一些国家的霸权野心与另一些国家追求更公平、多极化国际关系基础的努力相互冲突，这种局面的直接后果就是乌克兰危机和中东危机。（央视新闻）,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemwchz3738135.shtml,2025-02-27 03:05:45,['国际']
【美总统特朗普称乌克兰“可以忘掉”加入北约】当地时间26日，美国总统特朗普表示，“美国不会在结束俄乌冲突的协议中为乌克兰提供安全保障，但欧洲会这样做”。他还称，乌克兰“可以忘掉”加入北约。特朗普表示，他计划接待乌克兰总统泽连斯基访美，并希望美国与俄罗斯进行更多会谈。（央视新闻）,【美总统特朗普称乌克兰“可以忘掉”加入北约】当地时间26日，美国总统特朗普表示，“美国不会在结束俄乌冲突的协议中为乌克兰提供安全保障，但欧洲会这样做”。他还称，乌克兰“可以忘掉”加入北约。特朗普表示，他计划接待乌克兰总统泽连斯基访美，并希望美国与俄罗斯进行更多会谈。（央视新闻）,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemwchz3738036.shtml,2025-02-27 03:05:04,['国际']
路透调查显示，在周四美国能源信息署（EIA）的报告中，预计上周美国天然气库存减少2660亿立方英尺。,路透调查显示，在周四美国能源信息署（EIA）的报告中，预计上周美国天然气库存减少2660亿立方英尺。,,2025-02-27 02:59:56,['国际']
乌克兰总统泽连斯基：将于周五与特朗普会面进行会谈。,乌克兰总统泽连斯基：将于周五与特朗普会面进行会谈。,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemwchx6961897.shtml,2025-02-27 02:55:21,['国际']
美国证券交易委员会要求工会员工于4月中旬返回办公室办公。,美国证券交易委员会要求工会员工于4月中旬返回办公室办公。,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemwchx6960576.shtml,2025-02-27 02:49:31,['国际']
【特朗普说美企可买金卡延揽顶尖留学生】美国总统特朗普进一步阐释了他吸引外国富豪移民的创意，指出本国企业可以购买所谓的“金卡”来吸引常春藤盟校和其它顶尖大学的外国留学生。特朗普表示，一些学生移民身份的不确定性导致美国企业难以招募或留住优秀人才。该国公司尤以硅谷为甚纷纷抱怨很多岗位难以填满。祭出强硬手段打击非法移民的特朗普表示，他希望欢迎更多身怀急需技能或家财万贯的合法移民赴美投资。“这些公司可以去买一张金卡，它们可以拿它来作为一种招聘方式，” 特朗普说。,【特朗普说美企可买金卡延揽顶尖留学生】美国总统特朗普进一步阐释了他吸引外国富豪移民的创意，指出本国企业可以购买所谓的“金卡”来吸引常春藤盟校和其它顶尖大学的外国留学生。特朗普表示，一些学生移民身份的不确定性导致美国企业难以招募或留住优秀人才。该国公司尤以硅谷为甚纷纷抱怨很多岗位难以填满。祭出强硬手段打击非法移民的特朗普表示，他希望欢迎更多身怀急需技能或家财万贯的合法移民赴美投资。“这些公司可以去买一张金卡，它们可以拿它来作为一种招聘方式，” 特朗普说。,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemwchz3734647.shtml,2025-02-27 02:47:33,"['公司', '国际']"
【以军称监测到一枚从加沙地带发射的火箭弹】当地时间2月26日，以色列国防军发表声明说，当天，以军监测到一枚从加沙地带发射的火箭弹，但是火箭弹最终落在加沙地带。随后，以军对加沙地带的数个火箭弹发射器发动了攻击。,【以军称监测到一枚从加沙地带发射的火箭弹】当地时间2月26日，以色列国防军发表声明说，当天，以军监测到一枚从加沙地带发射的火箭弹，但是火箭弹最终落在加沙地带。随后，以军对加沙地带的数个火箭弹发射器发动了攻击。,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemvwzc3862909.shtml,2025-02-27 02:37:54,['国际']
花旗：目前的基本预测是，2025年第四季度美国将对铜征收25%的关税。,花旗：目前的基本预测是，2025年第四季度美国将对铜征收25%的关税。,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemvwzc3862868.shtml,2025-02-27 02:37:39,"['观点', '国际']"
【特朗普称俄同意在乌部署欧洲部队，俄外长：不会考虑】美国总统特朗普24日与法国总统马克龙会晤时称，俄方对欧洲向乌克兰部署维和部队“没有意见”。不过，俄罗斯外长拉夫罗夫26日表示，俄罗斯不会考虑任何向乌克兰部署欧洲维和部队的方案。,【特朗普称俄同意在乌部署欧洲部队，俄外长：不会考虑】美国总统特朗普24日与法国总统马克龙会晤时称，俄方对欧洲向乌克兰部署维和部队“没有意见”。不过，俄罗斯外长拉夫罗夫26日表示，俄罗斯不会考虑任何向乌克兰部署欧洲维和部队的方案。,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemvwyz7088061.shtml,2025-02-27 02:36:37,['国际']
【“叙利亚民主力量”说土耳其空袭叙东北部致12死】由叙利亚库尔德武装主导的“叙利亚民主力量”26日在社交媒体发表声明说，土耳其当天对叙东北部哈塞克省多处地点实施超过16次空袭，造成包括8名平民在内的12人丧生。声明说，土耳其战斗机和无人机空袭了“叙利亚民主力量”位于哈塞克省南部沙达迪地区的一个军事阵地和一些平民居住的房屋，一辆在哈塞克省至代尔祖尔省公路上行驶的载有牧羊人的民用车辆也遭到空袭。空袭共造成4名“叙利亚民主力量”武装人员和8名平民丧生。,【“叙利亚民主力量”说土耳其空袭叙东北部致12死】由叙利亚库尔德武装主导的“叙利亚民主力量”26日在社交媒体发表声明说，土耳其当天对叙东北部哈塞克省多处地点实施超过16次空袭，造成包括8名平民在内的12人丧生。声明说，土耳其战斗机和无人机空袭了“叙利亚民主力量”位于哈塞克省南部沙达迪地区的一个军事阵地和一些平民居住的房屋，一辆在哈塞克省至代尔祖尔省公路上行驶的载有牧羊人的民用车辆也遭到空袭。空袭共造成4名“叙利亚民主力量”武装人员和8名平民丧生。,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemvwzc3862400.shtml,2025-02-27 02:35:43,"['市场', '国际']"
【特朗普：无视马斯克述职要求的联邦雇员可能会丢工作】美国总统特朗普表示，约100万没有回应马斯克述职要求的联邦雇员面临失去工作的风险。“那一百万尚未回应埃隆的人，他们悬了，”特朗普周三在其第二个任期的首次内阁会议上对记者表示，“我不觉得我们对此感到兴奋。”特朗普此番讲话之前，白宫周三要求联邦机构最晚3月13日提交有关“大规模裁员”的计划。,【特朗普：无视马斯克述职要求的联邦雇员可能会丢工作】美国总统特朗普表示，约100万没有回应马斯克述职要求的联邦雇员面临失去工作的风险。“那一百万尚未回应埃隆的人，他们悬了，”特朗普周三在其第二个任期的首次内阁会议上对记者表示，“我不觉得我们对此感到兴奋。”特朗普此番讲话之前，白宫周三要求联邦机构最晚3月13日提交有关“大规模裁员”的计划。,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemvwzc3862266.shtml,2025-02-27 02:34:53,['国际']
特朗普讲话后，纳斯达克100指数回吐涨幅，触及盘中低点。,特朗普讲话后，纳斯达克100指数回吐涨幅，触及盘中低点。,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemvwyz7087224.shtml,2025-02-27 02:31:59,"['市场', '国际']"
【美联储博斯蒂克：美联储今年可能会降息两次，不确定性很高】美联储博斯蒂克表示，他预计今年会有两次降息，但在“普遍”不确定性的背景下，可能会发生更多的降息，也可能会更少。他预计，通胀不会突然爆发，他的总体通胀预期是一个颠簸下行的路径。他认为，通胀将朝着2%的目标前进，但现在还没到达。美联储的目标是在不损害劳动力市场的情况下达到2.0%的目标。博斯蒂克称，企业对放松管制持乐观态度，但对关税和移民政策变化的影响感到担忧。此外，他认为劳动力市场出现了缓和的迹象。博斯蒂克表示，目前的基准利率是适度限制性的，而且需要保持这种限制性。他说，由于即将到来的政策转变，经济放缓是一个重大问题，但企业预计2025年经济将稳健增长。,【美联储博斯蒂克：美联储今年可能会降息两次，不确定性很高】美联储博斯蒂克表示，他预计今年会有两次降息，但在“普遍”不确定性的背景下，可能会发生更多的降息，也可能会更少。他预计，通胀不会突然爆发，他的总体通胀预期是一个颠簸下行的路径。他认为，通胀将朝着2%的目标前进，但现在还没到达。美联储的目标是在不损害劳动力市场的情况下达到2.0%的目标。博斯蒂克称，企业对放松管制持乐观态度，但对关税和移民政策变化的影响感到担忧。此外，他认为劳动力市场出现了缓和的迹象。博斯蒂克表示，目前的基准利率是适度限制性的，而且需要保持这种限制性。他说，由于即将到来的政策转变，经济放缓是一个重大问题，但企业预计2025年经济将稳健增长。,https://finance.sina.com.cn/7x24/2025-02-27/doc-inemvwzc3861474.shtml,2025-02-27 02:30:15,"['央行', '国际']"
